code;product_name;alcohol_100g;brands;main_category;categories;address;manufacturing_places;image_front_url
5410702001314;Monk'S Stout;5.2;Brasserie Dupont;Stout;Bière Brune;Tourpes, Wallonie Belgium;Belgique;https://static.openfoodfacts.org/images/products/541/070/200/1314/front_fr.6.400.jpg
5410702000805;Saison;5.5;Brasserie Dupont;Lager;Bière Blonde;Tourpes, Wallonie Belgium;Belgique;https://static.openfoodfacts.org/images/products/541/070/200/0805/front_fr.6.400.jpg
859996000750;Duvel Belgian Golden Ale;8.5;Duvel Moortgat;Ale;Bière Blonde;Puurs, Vlaanderen Belgium;Belgique;https://static.openfoodfacts.org/images/products/085/999/600/0750/front_en.6.400.jpg
5411681405186;Duvel Tripel Hop;9.5;Duvel Moortgat;;Bière Blonde;Puurs, Vlaanderen Belgium;Belgique;https://static.openfoodfacts.org/images/products/541/168/140/5186/front_fr.17.400.jpg
5411681401775;Vedett Ipa;5.5;Duvel Moortgat;IPA;Bière Blonde;Puurs, Vlaanderen Belgium;Belgique;https://static.openfoodfacts.org/images/products/541/168/140/1775/front_fr.6.400.jpg
5411681403571;Vedett Ipa* (India Pale Ale);5.5;Duvel Moortgat;IPA;Bière Blonde;Puurs, Vlaanderen Belgium;Belgique;https://static.openfoodfacts.org/images/products/541/168/140/3571/front_fr.5.400.jpg
3760251570062;La Dame De Malt Blanche;5;EARL de l'Abbaye;Wheat Beer;Bière Blanche;Isère, France;France;https://static.openfoodfacts.org/images/products/376/025/157/0062/front_fr.7.400.jpg
3760251570161;La Dame De Malt Imperial Stout À La Framboise;8;EARL de l'Abbaye;Stout;Bière Aromatisée;Isère, France;France;https://static.openfoodfacts.org/images/products/376/025/157/0161/front_fr.7.400.jpg
12151121;Edelweiss L'Originale Blanche;;Brau Union Österreich;Wheat Beer;Bière Blanche;Linz, Oberösterreich Austria;Autriche;https://static.openfoodfacts.org/images/products/12151121/front_fr.4.400.jpg
3119780261451;Edelweiss Pêche Blanche;;Brau Union Österreich;Wheat Beer;Bière Aromatisée;Linz, Oberösterreich Austria;Autriche;https://static.openfoodfacts.org/images/products/311/978/026/1451/front_fr.6.400.jpg
3119780259816;Edelweiss Fruits Des Bois Fleur De Sureau;4;Brau Union Österreich;;Bière Aromatisée;Linz, Oberösterreich Austria;Autriche;https://static.openfoodfacts.org/images/products/311/978/025/9816/front_fr.10.400.jpg
9003100123021;Edelweiss Hefetrüb Weizenbier;5.3;Brau Union Österreich;;Bière Blanche;Linz, Oberösterreich Austria;Autriche;https://static.openfoodfacts.org/images/products/900/310/012/3021/front_de.4.400.jpg
8690520011499;Efes Pilsen;;Anadolu Efes;Pils;Bière Blonde;Istanbul, Turkey;Turquie;https://static.openfoodfacts.org/images/products/869/052/001/1499/front_tr.10.400.jpg
609728949280;Icelandic Arctic Pale Ale;5.6;Einstök Ölgerð;Pale Ale;Bière Blonde;Akureyri, Norðurland eystra Iceland;Islande;https://static.openfoodfacts.org/images/products/060/972/894/9280/front_en.11.400.jpg
609728949259;Icelandic Toasted Porter;6;Einstök Ölgerð;Porter;Bière Brune;Akureyri, Norðurland eystra Iceland;Islande;https://static.openfoodfacts.org/images/products/060/972/894/9259/front_en.18.400.jpg
609728949310;Icelandic White Ale;5.2;Einstök Ölgerð;Ale;Bière Blanche;Akureyri, Norðurland eystra Iceland;Islande;https://static.openfoodfacts.org/images/products/060/972/894/9310/front_en.8.400.jpg
3760145650160;La Polinoise Blanche;;Enilbio;Wheat Beer;Bière Blanche;Poligny, Jura, France;France;https://static.openfoodfacts.org/images/products/376/014/565/0160/front_fr.5.400.jpg
3760145650153;Polinoise;;Enilbio;;Bière Ambrée;Poligny, Jura, France;France;https://static.openfoodfacts.org/images/products/376/014/565/0153/front_fr.8.400.jpg
4002103217275;Erdinger Alkoholfrei;0.5;Erdinger Weissbräu;;Bière Sans Alcool;Erding, Bayern Germany;Allemagne;https://static.openfoodfacts.org/images/products/400/210/321/7275/front_de.6.400.jpg
4002103248262;Erdinger Dunkel;5.3;Erdinger Weissbräu;;Bière Brune;Erding, Bayern Germany;Allemagne;https://static.openfoodfacts.org/images/products/400/210/324/8262/front_en.6.400.jpg
4002103000044;Erdinger Pikantus;7.3;Erdinger Weissbräu;;Bière Brune;Erding, Bayern Germany;Allemagne;https://static.openfoodfacts.org/images/products/400/210/300/0044/front.6.400.jpg
4002103257370;Erdinger Weißbier;;Erdinger Weissbräu;;Bière Blanche;Erding, Bayern Germany;Allemagne;
8410793021946;Pandilla;;Estrella Galicia;IPA;Bière Blonde;Murcia, España;Espagne;https://static.openfoodfacts.org/images/products/841/079/302/1946/front_fr.6.400.jpg
8413194006338;Cerveza Estrella De Levante;;Estrella Galicia;IPA;Bière Blonde;Murcia, España;Espagne;https://static.openfoodfacts.org/images/products/841/319/400/6338/front_es.7.400.jpg
8412598023170;Cerveza Especial;5.5;Estrella Galicia;IPA;Bière Blonde;Murcia, España;Espagne;https://static.openfoodfacts.org/images/products/841/259/802/3170/front_fr.14.400.jpg
8412598004025;Cerveza Especial Mini;;Estrella Galicia;IPA;Bière Blonde;Murcia, España;Espagne;https://static.openfoodfacts.org/images/products/841/259/800/4025/front_es.3.400.jpg
8412598001024;World Lager;;Estrella Galicia;IPA;Bière Blonde;Murcia, España;Espagne;https://static.openfoodfacts.org/images/products/841/259/800/1024/front_en.4.400.jpg
3770003469278;Neo;6;Farmhouse;IPA;Bière Aromatisée;Paris, France;Belgique;https://static.openfoodfacts.org/images/products/377/000/346/9278/front_fr.7.400.jpg
3701075600405;Humulus;4;Farmhouse;IPA;Bière Aromatisée;Paris, France;Belgique;https://static.openfoodfacts.org/images/products/370/107/560/0405/front_en.9.400.jpg
76129261;Feldschlösschen Sans Alcool;;Feldschlösschen;IPA;Bière Sans Alcool;Rheinfelden, Aargau Switzerland;Suisse;https://static.openfoodfacts.org/images/products/76129261/front_de.22.400.jpg
7612900337402;Ève;;Feldschlösschen;IPA;Bière Blonde;Rheinfelden, Aargau Switzerland;Suisse;https://static.openfoodfacts.org/images/products/761/290/033/7402/front_fr.3.400.jpg
2000000063522;Quimerc'H Blonde;5.5;Ferme Collective de Quimerc'h;IPA;Bière Blonde;Finistère, Bretagne, France;France;https://static.openfoodfacts.org/images/products/200/000/006/3522/front_fr.4.400.jpg
4260469790010;Finne Weizen;;Finne Brauerei;IPA;Bière Blanche;Münster, Nordrhein-Westfalen Germany;Allemagne;https://static.openfoodfacts.org/images/products/426/046/979/0010/front_de.5.400.jpg
4260469790027;Pale Ale;6.1;Finne Brauerei;IPA;Bière Blonde;Münster, Nordrhein-Westfalen Germany;Allemagne;https://static.openfoodfacts.org/images/products/426/046/979/0027/front_de.5.400.jpg
3340889481338;Fischer Beer;;Fischer;IPA;Bière Blonde;Schiltigheim, France;France;https://static.openfoodfacts.org/images/products/334/088/948/1338/front_fr.4.400.jpg
3119780258543;Fischer Doreleï;;Fischer;;Bière Ambrée;Schiltigheim, France;France;
3866221;Fischer Tradition;;Fischer;IPA;Bière Ambrée;Schiltigheim, France;France;https://static.openfoodfacts.org/images/products/03866221/front_fr.9.400.jpg
3119780268856;Fischer Trois Houblons Alsaciens;7.2;Fischer;IPA;Bière Blonde;Schiltigheim, France;France;https://static.openfoodfacts.org/images/products/311/978/026/8856/front_fr.10.400.jpg
3700029431010;Flag Spéciale;5.2;Société Des Brasseries De L'Ouest Africain (S.O.B.O.A.);IPA;Bière Blonde;Dakar, Sénégal;Côte d'Ivoire;https://static.openfoodfacts.org/images/products/370/002/943/1010/front_fr.5.400.jpg
3700029430013;Flag Spéciale Bière De Luxe;4.8;Société Des Brasseries De L'Ouest Africain (S.O.B.O.A.);IPA;Bière Blonde;Dakar, Sénégal;Côte d'Ivoire;https://static.openfoodfacts.org/images/products/370/002/943/0013/front_es.8.400.jpg
41030875;Flensburger Edles Helles;5.4;Flensburger Brauerei;IPA;Bière Blonde;Flensburg, Schleswig-Holstein Germany;Allemagne;https://static.openfoodfacts.org/images/products/41030875/front_de.5.400.jpg
41030851;Flensburger Dunkel;4.8;Flensburger Brauerei;IPA;Bière Brune;Flensburg, Schleswig-Holstein Germany;Allemagne;https://static.openfoodfacts.org/images/products/41030851/front_de.10.400.jpg
41030844;Flensburger Frei;0.5;Flensburger Brauerei;IPA;Bière Sans Alcool;Flensburg, Schleswig-Holstein Germany;Allemagne;https://static.openfoodfacts.org/images/products/41030844/front_de.5.400.jpg
42095071;Flensburger Gold;4.8;Flensburger Brauerei;IPA;Bière Blonde;Flensburg, Schleswig-Holstein Germany;Allemagne;https://static.openfoodfacts.org/images/products/42095071/front_de.5.400.jpg
42095057;Flensburger Kellerbier;4.8;Flensburger Brauerei;IPA;Bière Brune;Flensburg, Schleswig-Holstein Germany;Allemagne;https://static.openfoodfacts.org/images/products/42095057/front_de.5.400.jpg
41030806;Flensburger Pilsener;4.8;Flensburger Brauerei;IPA;Bière Blonde;Flensburg, Schleswig-Holstein Germany;Allemagne;https://static.openfoodfacts.org/images/products/41030806/front_de.6.400.jpg
42095088;Flensburger Radler;2.4;Flensburger Brauerei;IPA;Bière Aromatisée;Flensburg, Schleswig-Holstein Germany;Allemagne;https://static.openfoodfacts.org/images/products/42095088/front_de.5.400.jpg
41030882;Flensburger Weizen;5.1;Flensburger Brauerei;IPA;Bière Blanche;Flensburg, Schleswig-Holstein Germany;Allemagne;https://static.openfoodfacts.org/images/products/41030882/front_de.5.400.jpg
4103080000727;Flensburger Winterbock;7;Flensburger Brauerei;IPA;Bière Blonde;Flensburg, Schleswig-Holstein Germany;Allemagne;https://static.openfoodfacts.org/images/products/410/308/000/0727/front_de.6.400.jpg
4103080000017;Flensburger Frühlingsbock;6.9;Flensburger Brauerei;IPA;Bière Aromatisée;Flensburg, Schleswig-Holstein Germany;Allemagne;https://static.openfoodfacts.org/images/products/410/308/000/0017/front_de.5.400.jpg
4103080063630;Flensburger Blonde;6.1;Flensburger Brauerei;IPA;Bière Blonde;Flensburg, Schleswig-Holstein Germany;Allemagne;https://static.openfoodfacts.org/images/products/410/308/006/3630/front_de.5.400.jpg
4103080063647;Flensburger Dark Amber;6.6;Flensburger Brauerei;IPA;Bière Ambrée;Flensburg, Schleswig-Holstein Germany;Allemagne;https://static.openfoodfacts.org/images/products/410/308/006/3647/front_de.5.400.jpg
786243119913;Raging Bitch;8.3;Flying Dog Brewery;IPA;Bière Ambrée;Frederick, MD United States;Etats-Unis;https://static.openfoodfacts.org/images/products/078/624/311/9913/front_en.3.400.jpg
786243111023;Doggie Style Pale Ale;5.5;Flying Dog Brewery;IPA;Bière Ambrée;Frederick, MD United States;Etats-Unis;https://static.openfoodfacts.org/images/products/078/624/311/1023/front_fr.6.400.jpg
786243550198;Easy Ipa;4.7;Flying Dog Brewery;IPA;Bière Blonde;Frederick, MD United States;Etats-Unis;https://static.openfoodfacts.org/images/products/078/624/355/0198/front_fr.6.400.jpg
786243111788;Snake Dog Ipa;7.1;Flying Dog Brewery;IPA;Bière Blonde;Frederick, MD United States;Etats-Unis;https://static.openfoodfacts.org/images/products/078/624/311/1788/front_fr.15.400.jpg
70897013315;Lager;;Foster's;IPA;Bière Blonde;Abbotsford, Victoria Australia;Australie;https://static.openfoodfacts.org/images/products/007/089/701/3315/front_en.4.400.jpg
622800300243;All Day Ipa;;Founders Brewing Co.;IPA;Bière Blonde;Grand Rapids, MI United States;Etats-Unis;https://static.openfoodfacts.org/images/products/062/280/030/0243/front_en.8.400.jpg
642860300052;Centennial Ipa;7.2;Founders Brewing Co.;IPA;Bière Ambrée;Grand Rapids, MI United States;Etats-Unis;https://static.openfoodfacts.org/images/products/064/286/030/0052/front_en.8.400.jpg
642860300236;Dark Rich & Sexy;;Founders Brewing Co.;IPA;Bière Brune;Grand Rapids, MI United States;Etats-Unis;https://static.openfoodfacts.org/images/products/064/286/030/0236/front_en.3.400.jpg
642860300076;Dirty Bastard Scotch Style Ale;8.5;Founders Brewing Co.;IPA;Bière Brune;Grand Rapids, MI United States;Etats-Unis;https://static.openfoodfacts.org/images/products/064/286/030/0076/front_fr.10.400.jpg
4072700003649;Franziskaner Hefe Weissbier;;Spaten-Franziskaner-Löwenbräu-Gruppe;;Bière Blanche;Munich, Bayern Germany;Allemagne;
4072700001072;Franziskaner Weissbier Kristallklar;;Spaten-Franziskaner-Löwenbräu-Gruppe;IPA;Bière Blanche;Munich, Bayern Germany;Allemagne;https://static.openfoodfacts.org/images/products/407/270/000/1072/front_fr.9.400.jpg
4072100001726;Franziskaner Weissbier Naturtrüb;;Spaten-Franziskaner-Löwenbräu-Gruppe;;Bière Blanche;Munich, Bayern Germany;Allemagne;
4013246102106;Freiberger Export Bier;5.5;Freiberger Brauhaus;IPA;Bière Blonde;Freiberg, Germany;Allemagne;https://static.openfoodfacts.org/images/products/401/324/610/2106/front_de.7.400.jpg
4013246269205;Freiberger Alkoholfrei;0.5;Freiberger Brauhaus;IPA;Bière Sans Alcool;Freiberg, Germany;Allemagne;https://static.openfoodfacts.org/images/products/401/324/626/9205/front_de.4.400.jpg
3760133470107;Frog La Pearl;;FrogBeer;IPA;Bière Blonde;Paris, France;France;https://static.openfoodfacts.org/images/products/376/013/347/0107/front_fr.7.400.jpg
3760133470305;Ginger Twist;4.2;FrogBeer;IPA;Bière Aromatisée;Paris, France;France;https://static.openfoodfacts.org/images/products/376/013/347/0305/front_en.3.400.jpg
3760133471906;Hopster;;FrogBeer;IPA;Bière Blonde;Paris, France;France;https://static.openfoodfacts.org/images/products/376/013/347/1906/front_fr.10.400.jpg
3760133470008;Natural Blonde;;FrogBeer;IPA;Bière Blonde;Paris, France;France;https://static.openfoodfacts.org/images/products/376/013/347/0008/front_en.3.400.jpg
5011885008338;London Porter;5.4;Fuller's;IPA;Bière Brune;London, Greater London England;Angleterre;https://static.openfoodfacts.org/images/products/501/188/500/8338/front_fr.7.400.jpg
5011885003500;London Pride;4.7;Fuller's;IPA;Bière Ambrée;London, Greater London England;Angleterre;https://static.openfoodfacts.org/images/products/501/188/500/3500/front_fr.6.400.jpg
3700693900065;Gallia;5.5;Gallia;IPA;Bière Blonde;Pantin, Seine-Saint-Denis France;France;https://static.openfoodfacts.org/images/products/370/069/390/0065/front_fr.13.400.jpg
3700693900133;Gallia Pale Ale;4.7;Gallia;IPA;Bière Blonde;Pantin, Seine-Saint-Denis France;France;https://static.openfoodfacts.org/images/products/370/069/390/0133/front_fr.6.400.jpg
3700693900096;Gallia India Pale Ale;4.7;Gallia;IPA;Bière Blonde;Pantin, Seine-Saint-Denis France;France;https://static.openfoodfacts.org/images/products/370/069/390/0096/front_fr.5.400.jpg
680569862334;Bay Ale;;Galway Bay Brewery;IPA;Bière Ambrée;Galway, Connacht Ireland;Irlande;https://static.openfoodfacts.org/images/products/068/056/986/2334/front_en.3.400.jpg
797776589715;Of Foam And Fury;;Galway Bay Brewery;IPA;Bière Ambrée;Galway, Connacht Ireland;Irlande;https://static.openfoodfacts.org/images/products/079/777/658/9715/front_fr.6.400.jpg
5411879333369;Ginette;;Brasserie La Binchoise;IPA;Bière Aromatisée;Binche, Wallonie Belgium;Belgique;https://static.openfoodfacts.org/images/products/541/187/933/3369/front_fr.18.400.jpg
5411879333314;Ginette Natural Blond;;Brasserie La Binchoise;;Bière Blonde;Binche, Wallonie Belgium;Belgique;
736920111310;Goose Ipa;5.9;Goose Island Beer Co.;IPA;Bière Blonde;Chicago, IL United States;Etats-Unis;https://static.openfoodfacts.org/images/products/073/692/011/1310/front_fr.14.400.jpg
736920111815;Goose 312;;Goose Island Beer Co.;;Bière Blonde;Chicago, IL United States;Etats-Unis;
736920111136;Goose Island Honker'S Ale;4.3;Goose Island Beer Co.;IPA;Bière Ambrée;Chicago, IL United States;Etats-Unis;https://static.openfoodfacts.org/images/products/073/692/011/1136/front_fr.7.400.jpg
54004009;Finest Scotch Highland Ale;8;Gordon;IPA;Bière Rousse;Genval, Wallonie Belgium;Belgique;https://static.openfoodfacts.org/images/products/54004009/front.5.400.jpg
5410218002218;Gordon Finest Titanium;14;Gordon;IPA;Bière Blonde;Genval, Wallonie Belgium;Belgique;https://static.openfoodfacts.org/images/products/541/021/800/2218/front_fr.10.400.jpg
90288050;Gösser Märzen;5.2;Gösser;IPA;Bière Sans Alcool;Leoben, Steiermark Austria;Autriche;https://static.openfoodfacts.org/images/products/90288050/front_de.11.400.jpg
9028800607855;Gösser Natur Radler;;Gösser;IPA;Bière Aromatisée;Leoben, Steiermark Austria;Autriche;https://static.openfoodfacts.org/images/products/902/880/060/7855/front_de.4.400.jpg
90129063;Gösser Stiftsbräu Dunkles Bier;4.5;Gösser;IPA;Bière Brune;Leoben, Steiermark Austria;Autriche;https://static.openfoodfacts.org/images/products/90129063/front_de.4.400.jpg
3261570006329;Goudale Rhum Finish;7.9;Brasserie Goudale;IPA;Bière Aromatisée;Arques, Hauts-de-France France;France;https://static.openfoodfacts.org/images/products/326/157/000/6329/front_fr.8.400.jpg
3261570007005;Hop ! Lager;;Brasserie Goudale;IPA;Bière Blonde;Arques, Hauts-de-France France;France;https://static.openfoodfacts.org/images/products/326/157/000/7005/front_fr.5.400.jpg
5425006240017;Carolus Classic;;Brouwerij Het Anker;;Bière Rousse;Mechelen, Vlaanderen Belgium;Belgique;
5425006240024;Tripel;9;Brouwerij Het Anker;IPA;Bière Blonde;Mechelen, Vlaanderen Belgium;Belgique;https://static.openfoodfacts.org/images/products/542/500/624/0024/front_fr.26.400.jpg
5010549306926;East Coast Ipa;;Greene King;IPA;Bière Blonde;Bury St Edmunds, Suffolk England;France;https://static.openfoodfacts.org/images/products/501/054/930/6926/front_en.6.400.jpg
5010549304496;Ipa Gold;4.1;Greene King;IPA;Bière Blonde;Bury St Edmunds, Suffolk England;France;https://static.openfoodfacts.org/images/products/501/054/930/4496/front_fr.5.400.jpg
3080216049618;Ambrée;6.5;Grimbergen;IPA;Bière Ambrée;Alken, Belgium;France;https://static.openfoodfacts.org/images/products/308/021/604/9618/front_fr.42.400.jpg
3080216052571;Belgian Pale Ale;;Grimbergen;IPA;Bière Blonde;Alken, Belgium;France;https://static.openfoodfacts.org/images/products/308/021/605/2571/front_es.5.400.jpg
3080210007829;Blonde;6.7;Grimbergen;IPA;Bière Blonde;Alken, Belgium;France;https://static.openfoodfacts.org/images/products/308/021/000/7829/front_fr.3.400.jpg
3080216034645;Double-Ambree;;Grimbergen;IPA;Bière Ambrée;Alken, Belgium;France;https://static.openfoodfacts.org/images/products/308/021/603/4645/front_fr.3.400.jpg
3080216052458;Fruits Des Bois;6;Grimbergen;IPA;Bière Aromatisée;Alken, Belgium;France;https://static.openfoodfacts.org/images/products/308/021/605/2458/front_fr.11.400.jpg
3080216037424;Blonde D’Abbaye;;Grimbergen;IPA;Bière Blonde;Alken, Belgium;France;https://static.openfoodfacts.org/images/products/308/021/603/7424/front_fr.13.400.jpg
